x	y
-3	9.55883099639785
-2.97993311036789	9.51543217537867
-2.95986622073579	9.47181535054954
-2.93979933110368	9.42785880569513
-2.91973244147157	9.38344266875629
-2.89966555183947	9.33844910488452
-2.87959866220736	9.29276250621545
-2.85953177257525	9.24626967805581
-2.83946488294314	9.19886002118391
-2.81939799331104	9.15042570997015
-2.79933110367893	9.10086186603062
-2.77926421404682	9.05006672713417
-2.75919732441472	8.9979418110909
-2.73913043478261	8.9443920743581
-2.7190635451505	8.88932606510831
-2.69899665551839	8.83265607051281
-2.67892976588629	8.77429825800351
-2.65886287625418	8.71417281028563
-2.63879598662207	8.65220405388378
-2.61872909698997	8.5883205810144
-2.59866220735786	8.52245536458829
-2.57859531772575	8.45454586615799
-2.55852842809365	8.38453413663622
-2.53846153846154	8.31236690962313
-2.51839464882943	8.23799568719201
-2.49832775919732	8.16137681799544
-2.47826086956522	8.08247156756595
-2.45819397993311	8.00124618069801
-2.438127090301	7.91767193581098
-2.4180602006689	7.83172519120527
-2.39799331103679	7.74338742313745
-2.37792642140468	7.65264525565276
-2.35785953177258	7.55949048212718
-2.33779264214047	7.46392007848422
-2.31772575250836	7.36593620806519
-2.29765886287625	7.26554621814516
-2.27759197324415	7.16276262810012
-2.25752508361204	7.05760310924449
-2.23745819397993	6.95009045637137
-2.21739130434783	6.84025255104147
-2.19732441471572	6.72812231667972
-2.17725752508361	6.61373766555198
-2.15719063545151	6.49714143770714
-2.1371237458194	6.3783813319831
-2.11705685618729	6.25750982918757
-2.09698996655518	6.13458410757753
-2.07692307692308	6.00966595077339
-2.05685618729097	5.88282164825625
-2.03678929765886	5.75412188860841
-2.01672240802676	5.62364164566912
-1.99665551839465	5.4914600577889
-1.97658862876254	5.35766030037694
-1.95652173913043	5.22232945194671
-1.93645484949833	5.08555835387572
-1.91638795986622	4.94744146410509
-1.89632107023411	4.80807670501463
-1.87625418060201	4.66756530571849
-1.8561872909699	4.52601163903524
-1.83612040133779	4.38352305339503
-1.81605351170569	4.24020969995449
-1.79598662207358	4.0961843551979
-1.77591973244147	3.95156223931013
-1.75585284280936	3.80646083061413
-1.73578595317726	3.66099967637157
-1.71571906354515	3.51530020025152
-1.69565217391304	3.36948550677713
-1.67558528428094	3.22368018306531
-1.65551839464883	3.07801009817864
-1.63545150501672	2.93260220041276
-1.61538461538462	2.78758431284563
-1.59531772575251	2.64308492747794
-1.5752508361204	2.49923299829622
-1.55518394648829	2.35615773359191
-1.53511705685619	2.21398838787091
-1.51505016722408	2.07285405368866
-1.49498327759197	1.93288345374606
-1.47491638795987	1.79420473358103
-1.45484949832776	1.65694525518961
-1.43478260869565	1.52123139190897
-1.41471571906355	1.3871883248926
-1.39464882943144	1.25493984150558
-1.37458193979933	1.12460813596453
-1.35451505016722	0.996313612543295
-1.33444816053512	0.870174691661435
-1.31438127090301	0.746307619167608
-1.2943143812709	0.624826279125184
-1.2742474916388	0.505842010401489
-1.25418060200669	0.389463427356121
-1.23411371237458	0.275796244917069
-1.21404682274247	0.164943108326409
-1.19397993311037	0.0570034278297162
-1.17391304347826	-0.0479267814245381
-1.15384615384615	-0.149755054017767
-1.13377926421405	-0.2483926231772
-1.11371237458194	-0.343754563735133
-1.09364548494983	-0.435759928901252
-1.07357859531773	-0.524331880627766
-1.05351170568562	-0.609397813357396
-1.03344481605351	-0.690889470954919
-1.0133779264214	-0.768743056633947
-0.993311036789298	-0.842899335701913
-0.973244147157191	-0.913303730957783
-0.953177257525084	-0.979906410588857
-0.933110367892977	-1.04266236842511
-0.91304347826087	-1.10153149642179
-0.892976588628763	-1.15647864925364
-0.872909698996656	-1.20747370091651
-0.852842809364549	-1.25449159324547
-0.832775919732442	-1.29751237627107
-0.812709030100335	-1.33652124034883
-0.792642140468228	-1.37150854001024
-0.772575250836121	-1.40246980949685
-0.752508361204013	-1.42940576995235
-0.732441471571906	-1.4523223282612
-0.712374581939799	-1.47123056753555
-0.692307692307692	-1.48614672926586
-0.672240802675585	-1.49709218716389
-0.652173913043478	-1.50409341274026
-0.632107023411371	-1.507181932672
-0.612040133779264	-1.50639427802866
-0.591973244147157	-1.50177192543893
-0.57190635451505	-1.49336123029232
-0.551839464882943	-1.48121335208362
-0.531772575250836	-1.46538417202036
-0.511705685618729	-1.44593420302585
-0.491638795986622	-1.42292849228294
-0.471571906354515	-1.39643651647518
-0.451505016722408	-1.36653206989442
-0.431438127090301	-1.33329314559476
-0.411371237458194	-1.29680180978444
-0.391304347826087	-1.25714406965786
-0.37123745819398	-1.21440973488066
-0.351170568561873	-1.1686922729509
-0.331103678929766	-1.12008865866925
-0.311036789297659	-1.0686992179607
-0.290969899665552	-1.01462746629924
-0.270903010033445	-0.957979941995782
-0.250836120401338	-0.898866034617769
-0.230769230769231	-0.837397808816838
-0.210702341137124	-0.773689823848248
-0.190635451505017	-0.707858949072728
-0.17056856187291	-0.640024175737907
-0.150501672240803	-0.57030642534242
-0.130434782608696	-0.498828354891351
-0.110367892976589	-0.425714159356626
-0.0903010033444813	-0.351089371660509
-0.0702341137123743	-0.275080660504328
-0.0501672240802673	-0.197815626368008
-0.0301003344481603	-0.119422596008989
-0.0100334448160533	-0.0400304157914633
0.0100334448160537	0.0402317558212186
0.0301003344481607	0.121234656276773
0.0501672240802678	0.202849127111849
0.0702341137123748	0.284946321962256
0.0903010033444818	0.367397914070551
0.110367892976589	0.45007630295681
0.130434782608696	0.532854819919706
0.150501672240803	0.615607932036976
0.17056856187291	0.698211444336692
0.190635451505017	0.780542699813771
0.210702341137124	0.862480776969577
0.230769230769231	0.943906684556483
0.250836120401338	1.02470355321376
0.270903010033445	1.10475682368614
0.290969899665552	1.183954431322
0.311036789297659	1.26218698655389
0.331103678929766	1.3393479510709
0.351170568561873	1.41533380939904
0.37123745819398	1.49004423561332
0.391304347826087	1.56338225491306
0.411371237458194	1.63525439980021
0.431438127090301	1.70557086060913
0.451505016722408	1.77424563014542
0.471571906354515	1.84119664220084
0.491638795986622	1.90634590372129
0.511705685618729	1.96961962041492
0.531772575250836	2.03094831559817
0.551839464882943	2.09026694208821
0.571906354515051	2.14751498696171
0.591973244147158	2.20263656901115
0.612040133779265	2.25558052874174
0.632107023411372	2.30630051076397
0.652173913043479	2.35475503844914
0.672240802675586	2.40090758072772
0.692307692307693	2.44472661092266
0.7123745819398	2.48618565752336
0.732441471571907	2.52526334681804
0.752508361204014	2.56194343731625
0.772575250836121	2.59621484590584
0.792642140468228	2.62807166570235
0.812709030100335	2.65751317556208
0.832775919732442	2.6845438412435
0.852842809364549	2.70917330821511
0.872909698996656	2.73141638612137
0.892976588628763	2.75129302493176
0.91304347826087	2.76882828281121
0.933110367892977	2.78405228576384
0.953177257525084	2.79700017911494
0.973244147157191	2.80771207090924
0.993311036789298	2.81623296731677
1.0133779264214	2.82261270015024
1.03344481605351	2.82690584661067
1.05351170568562	2.82917164139064
1.07357859531773	2.82947388127653
1.09364548494983	2.82788082240356
1.11371237458194	2.82446507032902
1.13377926421405	2.81930346310069
1.15384615384615	2.81247694750889
1.17391304347826	2.80407044872132
1.19397993311037	2.79417273351076
1.21404682274247	2.78287626729579
1.23411371237458	2.77027706522488
1.25418060200669	2.7564745375436
1.2742474916388	2.74157132949404
1.2943143812709	2.72567315600418
1.31438127090301	2.70888863143362
1.33444816053512	2.69132909464968
1.35451505016722	2.67310842971574
1.37458193979933	2.65434288248046
1.39464882943144	2.63515087336338
1.41471571906354	2.61565280663836
1.43478260869565	2.59597087652203
1.45484949832776	2.57622887037945
1.47491638795987	2.55655196936413
1.49498327759197	2.53706654681322
1.51505016722408	2.51789996472277
1.53511705685619	2.49918036863069
1.55518394648829	2.4810364812379
1.5752508361204	2.46359739509983
1.59531772575251	2.44699236472237
1.61538461538462	2.43135059839697
1.63545150501672	2.41680105011017
1.65551839464883	2.40347221186264
1.67558528428094	2.39149190673234
1.69565217391304	2.38098708301493
1.71571906354515	2.37208360977298
1.73578595317726	2.36490607412339
1.75585284280936	2.35957758058933
1.77591973244147	2.35621955283984
1.79598662207358	2.35495153813662
1.81605351170569	2.35589101480261
1.83612040133779	2.35915320302269
1.8561872909699	2.36485087928111
1.87625418060201	2.37309419473453
1.89632107023411	2.38399049781308
1.91638795986622	2.39764416133534
1.93645484949833	2.41415641441546
1.95652173913043	2.43362517943325
1.97658862876254	2.45614491432984
1.99665551839465	2.48180646048271
2.01672240802676	2.51069689640536
2.03678929765886	2.54289939750696
2.05685618729097	2.57849310213804
2.07692307692308	2.61755298413785
2.09698996655518	2.6601497320887
2.11705685618729	2.70634963547166
2.1371237458194	2.75621447790717
2.15719063545151	2.8098014376522
2.17725752508361	2.86716299551446
2.19732441471572	2.92834685033183
2.21739130434783	2.99339584215324
2.23745819397993	3.06234788324452
2.25752508361204	3.13523589703061
2.27759197324415	3.21208776507221
2.29765886287625	3.29292628216244
2.31772575250836	3.37776911961571
2.33779264214047	3.466628796808
2.35785953177258	3.5595126610144
2.37792642140468	3.6564228755762
2.39799331103679	3.75735641641692
2.4180602006689	3.86230507691253
2.438127090301	3.9712554811083
2.45819397993311	4.08418910526076
2.47826086956522	4.20108230767035
2.49832775919732	4.32190636675641
2.51839464882943	4.44662752731342
2.53846153846154	4.57520705487391
2.55852842809365	4.70760129809046
2.57859531772575	4.84376175903636
2.59866220735786	4.98363517131176
2.61872909698997	5.12716358582937
2.63879598662207	5.27428446414175
2.65886287625418	5.42493077915968
2.67892976588629	5.57903112309961
2.69899665551839	5.73650982248615
2.7190635451505	5.89728706002452
2.73913043478261	6.06127900314662
2.75919732441472	6.22839793902376
2.77926421404682	6.39855241582843
2.79933110367893	6.57164739001797
2.81939799331104	6.74758437940245
2.83946488294314	6.92626162175073
2.85953177257525	7.10757423867891
2.87959866220736	7.29141440455736
2.89966555183947	7.47767152016442
2.91973244147157	7.6662323908068
2.93979933110368	7.85698140862015
2.95986622073579	8.04980073875595
2.97993311036789	8.24457050915507
3	8.44116900360215
